ID,Acquisition_date,Split,SAR,B8,RGB,MASK,DEM
Oct_2020_69,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_69,/mnt/d/repos/toushka/patches/b8/Oct_2020_69,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_69,/mnt/d/repos/toushka/patches/mask/Oct_2020_69,/mnt/d/repos/toushka/patches/dem/DEM_69
Oct_2020_70,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_70,/mnt/d/repos/toushka/patches/b8/Oct_2020_70,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_70,/mnt/d/repos/toushka/patches/mask/Oct_2020_70,/mnt/d/repos/toushka/patches/dem/DEM_70
Oct_2020_71,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_71,/mnt/d/repos/toushka/patches/b8/Oct_2020_71,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_71,/mnt/d/repos/toushka/patches/mask/Oct_2020_71,/mnt/d/repos/toushka/patches/dem/DEM_71
Oct_2020_72,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_72,/mnt/d/repos/toushka/patches/b8/Oct_2020_72,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_72,/mnt/d/repos/toushka/patches/mask/Oct_2020_72,/mnt/d/repos/toushka/patches/dem/DEM_72
Oct_2020_73,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_73,/mnt/d/repos/toushka/patches/b8/Oct_2020_73,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_73,/mnt/d/repos/toushka/patches/mask/Oct_2020_73,/mnt/d/repos/toushka/patches/dem/DEM_73
Oct_2020_74,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_74,/mnt/d/repos/toushka/patches/b8/Oct_2020_74,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_74,/mnt/d/repos/toushka/patches/mask/Oct_2020_74,/mnt/d/repos/toushka/patches/dem/DEM_74
Oct_2020_75,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_75,/mnt/d/repos/toushka/patches/b8/Oct_2020_75,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_75,/mnt/d/repos/toushka/patches/mask/Oct_2020_75,/mnt/d/repos/toushka/patches/dem/DEM_75
Oct_2020_76,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_76,/mnt/d/repos/toushka/patches/b8/Oct_2020_76,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_76,/mnt/d/repos/toushka/patches/mask/Oct_2020_76,/mnt/d/repos/toushka/patches/dem/DEM_76
Oct_2020_77,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_77,/mnt/d/repos/toushka/patches/b8/Oct_2020_77,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_77,/mnt/d/repos/toushka/patches/mask/Oct_2020_77,/mnt/d/repos/toushka/patches/dem/DEM_77
Oct_2020_78,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_78,/mnt/d/repos/toushka/patches/b8/Oct_2020_78,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_78,/mnt/d/repos/toushka/patches/mask/Oct_2020_78,/mnt/d/repos/toushka/patches/dem/DEM_78
Oct_2020_79,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_79,/mnt/d/repos/toushka/patches/b8/Oct_2020_79,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_79,/mnt/d/repos/toushka/patches/mask/Oct_2020_79,/mnt/d/repos/toushka/patches/dem/DEM_79
Oct_2020_80,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_80,/mnt/d/repos/toushka/patches/b8/Oct_2020_80,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_80,/mnt/d/repos/toushka/patches/mask/Oct_2020_80,/mnt/d/repos/toushka/patches/dem/DEM_80
Oct_2020_81,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_81,/mnt/d/repos/toushka/patches/b8/Oct_2020_81,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_81,/mnt/d/repos/toushka/patches/mask/Oct_2020_81,/mnt/d/repos/toushka/patches/dem/DEM_81
Oct_2020_82,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_82,/mnt/d/repos/toushka/patches/b8/Oct_2020_82,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_82,/mnt/d/repos/toushka/patches/mask/Oct_2020_82,/mnt/d/repos/toushka/patches/dem/DEM_82
Oct_2020_83,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_83,/mnt/d/repos/toushka/patches/b8/Oct_2020_83,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_83,/mnt/d/repos/toushka/patches/mask/Oct_2020_83,/mnt/d/repos/toushka/patches/dem/DEM_83
Oct_2020_84,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_84,/mnt/d/repos/toushka/patches/b8/Oct_2020_84,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_84,/mnt/d/repos/toushka/patches/mask/Oct_2020_84,/mnt/d/repos/toushka/patches/dem/DEM_84
Oct_2020_85,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_85,/mnt/d/repos/toushka/patches/b8/Oct_2020_85,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_85,/mnt/d/repos/toushka/patches/mask/Oct_2020_85,/mnt/d/repos/toushka/patches/dem/DEM_85
Oct_2020_86,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_86,/mnt/d/repos/toushka/patches/b8/Oct_2020_86,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_86,/mnt/d/repos/toushka/patches/mask/Oct_2020_86,/mnt/d/repos/toushka/patches/dem/DEM_86
Oct_2020_87,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_87,/mnt/d/repos/toushka/patches/b8/Oct_2020_87,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_87,/mnt/d/repos/toushka/patches/mask/Oct_2020_87,/mnt/d/repos/toushka/patches/dem/DEM_87
Oct_2020_88,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_88,/mnt/d/repos/toushka/patches/b8/Oct_2020_88,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_88,/mnt/d/repos/toushka/patches/mask/Oct_2020_88,/mnt/d/repos/toushka/patches/dem/DEM_88
Oct_2020_89,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_89,/mnt/d/repos/toushka/patches/b8/Oct_2020_89,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_89,/mnt/d/repos/toushka/patches/mask/Oct_2020_89,/mnt/d/repos/toushka/patches/dem/DEM_89
Oct_2020_90,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_90,/mnt/d/repos/toushka/patches/b8/Oct_2020_90,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_90,/mnt/d/repos/toushka/patches/mask/Oct_2020_90,/mnt/d/repos/toushka/patches/dem/DEM_90
Oct_2020_91,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_91,/mnt/d/repos/toushka/patches/b8/Oct_2020_91,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_91,/mnt/d/repos/toushka/patches/mask/Oct_2020_91,/mnt/d/repos/toushka/patches/dem/DEM_91
Oct_2020_92,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_92,/mnt/d/repos/toushka/patches/b8/Oct_2020_92,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_92,/mnt/d/repos/toushka/patches/mask/Oct_2020_92,/mnt/d/repos/toushka/patches/dem/DEM_92
Oct_2020_93,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_93,/mnt/d/repos/toushka/patches/b8/Oct_2020_93,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_93,/mnt/d/repos/toushka/patches/mask/Oct_2020_93,/mnt/d/repos/toushka/patches/dem/DEM_93
Oct_2020_94,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_94,/mnt/d/repos/toushka/patches/b8/Oct_2020_94,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_94,/mnt/d/repos/toushka/patches/mask/Oct_2020_94,/mnt/d/repos/toushka/patches/dem/DEM_94
Oct_2020_95,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_95,/mnt/d/repos/toushka/patches/b8/Oct_2020_95,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_95,/mnt/d/repos/toushka/patches/mask/Oct_2020_95,/mnt/d/repos/toushka/patches/dem/DEM_95
Oct_2020_96,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_96,/mnt/d/repos/toushka/patches/b8/Oct_2020_96,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_96,/mnt/d/repos/toushka/patches/mask/Oct_2020_96,/mnt/d/repos/toushka/patches/dem/DEM_96
Oct_2020_97,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_97,/mnt/d/repos/toushka/patches/b8/Oct_2020_97,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_97,/mnt/d/repos/toushka/patches/mask/Oct_2020_97,/mnt/d/repos/toushka/patches/dem/DEM_97
Oct_2020_98,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_98,/mnt/d/repos/toushka/patches/b8/Oct_2020_98,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_98,/mnt/d/repos/toushka/patches/mask/Oct_2020_98,/mnt/d/repos/toushka/patches/dem/DEM_98
Oct_2020_99,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_99,/mnt/d/repos/toushka/patches/b8/Oct_2020_99,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_99,/mnt/d/repos/toushka/patches/mask/Oct_2020_99,/mnt/d/repos/toushka/patches/dem/DEM_99
Oct_2020_100,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_100,/mnt/d/repos/toushka/patches/b8/Oct_2020_100,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_100,/mnt/d/repos/toushka/patches/mask/Oct_2020_100,/mnt/d/repos/toushka/patches/dem/DEM_100
Oct_2020_101,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_101,/mnt/d/repos/toushka/patches/b8/Oct_2020_101,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_101,/mnt/d/repos/toushka/patches/mask/Oct_2020_101,/mnt/d/repos/toushka/patches/dem/DEM_101
Oct_2020_102,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_102,/mnt/d/repos/toushka/patches/b8/Oct_2020_102,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_102,/mnt/d/repos/toushka/patches/mask/Oct_2020_102,/mnt/d/repos/toushka/patches/dem/DEM_102
Oct_2020_103,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_103,/mnt/d/repos/toushka/patches/b8/Oct_2020_103,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_103,/mnt/d/repos/toushka/patches/mask/Oct_2020_103,/mnt/d/repos/toushka/patches/dem/DEM_103
Oct_2020_104,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_104,/mnt/d/repos/toushka/patches/b8/Oct_2020_104,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_104,/mnt/d/repos/toushka/patches/mask/Oct_2020_104,/mnt/d/repos/toushka/patches/dem/DEM_104
Oct_2020_105,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_105,/mnt/d/repos/toushka/patches/b8/Oct_2020_105,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_105,/mnt/d/repos/toushka/patches/mask/Oct_2020_105,/mnt/d/repos/toushka/patches/dem/DEM_105
Oct_2020_106,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_106,/mnt/d/repos/toushka/patches/b8/Oct_2020_106,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_106,/mnt/d/repos/toushka/patches/mask/Oct_2020_106,/mnt/d/repos/toushka/patches/dem/DEM_106
Oct_2020_107,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_107,/mnt/d/repos/toushka/patches/b8/Oct_2020_107,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_107,/mnt/d/repos/toushka/patches/mask/Oct_2020_107,/mnt/d/repos/toushka/patches/dem/DEM_107
Oct_2020_108,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_108,/mnt/d/repos/toushka/patches/b8/Oct_2020_108,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_108,/mnt/d/repos/toushka/patches/mask/Oct_2020_108,/mnt/d/repos/toushka/patches/dem/DEM_108
Oct_2020_109,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_109,/mnt/d/repos/toushka/patches/b8/Oct_2020_109,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_109,/mnt/d/repos/toushka/patches/mask/Oct_2020_109,/mnt/d/repos/toushka/patches/dem/DEM_109
Oct_2020_110,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_110,/mnt/d/repos/toushka/patches/b8/Oct_2020_110,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_110,/mnt/d/repos/toushka/patches/mask/Oct_2020_110,/mnt/d/repos/toushka/patches/dem/DEM_110
Oct_2020_111,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_111,/mnt/d/repos/toushka/patches/b8/Oct_2020_111,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_111,/mnt/d/repos/toushka/patches/mask/Oct_2020_111,/mnt/d/repos/toushka/patches/dem/DEM_111
Oct_2020_112,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_112,/mnt/d/repos/toushka/patches/b8/Oct_2020_112,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_112,/mnt/d/repos/toushka/patches/mask/Oct_2020_112,/mnt/d/repos/toushka/patches/dem/DEM_112
Oct_2020_113,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_113,/mnt/d/repos/toushka/patches/b8/Oct_2020_113,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_113,/mnt/d/repos/toushka/patches/mask/Oct_2020_113,/mnt/d/repos/toushka/patches/dem/DEM_113
Oct_2020_114,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_114,/mnt/d/repos/toushka/patches/b8/Oct_2020_114,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_114,/mnt/d/repos/toushka/patches/mask/Oct_2020_114,/mnt/d/repos/toushka/patches/dem/DEM_114
Oct_2020_115,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_115,/mnt/d/repos/toushka/patches/b8/Oct_2020_115,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_115,/mnt/d/repos/toushka/patches/mask/Oct_2020_115,/mnt/d/repos/toushka/patches/dem/DEM_115
Oct_2020_116,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_116,/mnt/d/repos/toushka/patches/b8/Oct_2020_116,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_116,/mnt/d/repos/toushka/patches/mask/Oct_2020_116,/mnt/d/repos/toushka/patches/dem/DEM_116
Oct_2020_117,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_117,/mnt/d/repos/toushka/patches/b8/Oct_2020_117,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_117,/mnt/d/repos/toushka/patches/mask/Oct_2020_117,/mnt/d/repos/toushka/patches/dem/DEM_117
Oct_2020_118,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_118,/mnt/d/repos/toushka/patches/b8/Oct_2020_118,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_118,/mnt/d/repos/toushka/patches/mask/Oct_2020_118,/mnt/d/repos/toushka/patches/dem/DEM_118
Oct_2020_119,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_119,/mnt/d/repos/toushka/patches/b8/Oct_2020_119,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_119,/mnt/d/repos/toushka/patches/mask/Oct_2020_119,/mnt/d/repos/toushka/patches/dem/DEM_119
Oct_2020_120,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_120,/mnt/d/repos/toushka/patches/b8/Oct_2020_120,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_120,/mnt/d/repos/toushka/patches/mask/Oct_2020_120,/mnt/d/repos/toushka/patches/dem/DEM_120
Oct_2020_121,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_121,/mnt/d/repos/toushka/patches/b8/Oct_2020_121,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_121,/mnt/d/repos/toushka/patches/mask/Oct_2020_121,/mnt/d/repos/toushka/patches/dem/DEM_121
Oct_2020_122,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_122,/mnt/d/repos/toushka/patches/b8/Oct_2020_122,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_122,/mnt/d/repos/toushka/patches/mask/Oct_2020_122,/mnt/d/repos/toushka/patches/dem/DEM_122
Oct_2020_123,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_123,/mnt/d/repos/toushka/patches/b8/Oct_2020_123,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_123,/mnt/d/repos/toushka/patches/mask/Oct_2020_123,/mnt/d/repos/toushka/patches/dem/DEM_123
Oct_2020_124,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_124,/mnt/d/repos/toushka/patches/b8/Oct_2020_124,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_124,/mnt/d/repos/toushka/patches/mask/Oct_2020_124,/mnt/d/repos/toushka/patches/dem/DEM_124
Oct_2020_125,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_125,/mnt/d/repos/toushka/patches/b8/Oct_2020_125,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_125,/mnt/d/repos/toushka/patches/mask/Oct_2020_125,/mnt/d/repos/toushka/patches/dem/DEM_125
Oct_2020_126,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_126,/mnt/d/repos/toushka/patches/b8/Oct_2020_126,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_126,/mnt/d/repos/toushka/patches/mask/Oct_2020_126,/mnt/d/repos/toushka/patches/dem/DEM_126
Oct_2020_127,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_127,/mnt/d/repos/toushka/patches/b8/Oct_2020_127,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_127,/mnt/d/repos/toushka/patches/mask/Oct_2020_127,/mnt/d/repos/toushka/patches/dem/DEM_127
Oct_2020_128,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_128,/mnt/d/repos/toushka/patches/b8/Oct_2020_128,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_128,/mnt/d/repos/toushka/patches/mask/Oct_2020_128,/mnt/d/repos/toushka/patches/dem/DEM_128
Oct_2020_129,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_129,/mnt/d/repos/toushka/patches/b8/Oct_2020_129,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_129,/mnt/d/repos/toushka/patches/mask/Oct_2020_129,/mnt/d/repos/toushka/patches/dem/DEM_129
Oct_2020_130,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_130,/mnt/d/repos/toushka/patches/b8/Oct_2020_130,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_130,/mnt/d/repos/toushka/patches/mask/Oct_2020_130,/mnt/d/repos/toushka/patches/dem/DEM_130
Oct_2020_131,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_131,/mnt/d/repos/toushka/patches/b8/Oct_2020_131,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_131,/mnt/d/repos/toushka/patches/mask/Oct_2020_131,/mnt/d/repos/toushka/patches/dem/DEM_131
Oct_2020_132,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_132,/mnt/d/repos/toushka/patches/b8/Oct_2020_132,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_132,/mnt/d/repos/toushka/patches/mask/Oct_2020_132,/mnt/d/repos/toushka/patches/dem/DEM_132
Oct_2020_133,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_133,/mnt/d/repos/toushka/patches/b8/Oct_2020_133,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_133,/mnt/d/repos/toushka/patches/mask/Oct_2020_133,/mnt/d/repos/toushka/patches/dem/DEM_133
Oct_2020_134,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_134,/mnt/d/repos/toushka/patches/b8/Oct_2020_134,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_134,/mnt/d/repos/toushka/patches/mask/Oct_2020_134,/mnt/d/repos/toushka/patches/dem/DEM_134
Oct_2020_135,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_135,/mnt/d/repos/toushka/patches/b8/Oct_2020_135,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_135,/mnt/d/repos/toushka/patches/mask/Oct_2020_135,/mnt/d/repos/toushka/patches/dem/DEM_135
Oct_2020_136,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_136,/mnt/d/repos/toushka/patches/b8/Oct_2020_136,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_136,/mnt/d/repos/toushka/patches/mask/Oct_2020_136,/mnt/d/repos/toushka/patches/dem/DEM_136
Oct_2020_137,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_137,/mnt/d/repos/toushka/patches/b8/Oct_2020_137,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_137,/mnt/d/repos/toushka/patches/mask/Oct_2020_137,/mnt/d/repos/toushka/patches/dem/DEM_137
Oct_2020_138,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_138,/mnt/d/repos/toushka/patches/b8/Oct_2020_138,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_138,/mnt/d/repos/toushka/patches/mask/Oct_2020_138,/mnt/d/repos/toushka/patches/dem/DEM_138
Oct_2020_139,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_139,/mnt/d/repos/toushka/patches/b8/Oct_2020_139,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_139,/mnt/d/repos/toushka/patches/mask/Oct_2020_139,/mnt/d/repos/toushka/patches/dem/DEM_139
Oct_2020_140,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_140,/mnt/d/repos/toushka/patches/b8/Oct_2020_140,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_140,/mnt/d/repos/toushka/patches/mask/Oct_2020_140,/mnt/d/repos/toushka/patches/dem/DEM_140
Oct_2020_141,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_141,/mnt/d/repos/toushka/patches/b8/Oct_2020_141,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_141,/mnt/d/repos/toushka/patches/mask/Oct_2020_141,/mnt/d/repos/toushka/patches/dem/DEM_141
Oct_2020_142,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_142,/mnt/d/repos/toushka/patches/b8/Oct_2020_142,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_142,/mnt/d/repos/toushka/patches/mask/Oct_2020_142,/mnt/d/repos/toushka/patches/dem/DEM_142
Oct_2020_143,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_143,/mnt/d/repos/toushka/patches/b8/Oct_2020_143,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_143,/mnt/d/repos/toushka/patches/mask/Oct_2020_143,/mnt/d/repos/toushka/patches/dem/DEM_143
Oct_2020_144,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_144,/mnt/d/repos/toushka/patches/b8/Oct_2020_144,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_144,/mnt/d/repos/toushka/patches/mask/Oct_2020_144,/mnt/d/repos/toushka/patches/dem/DEM_144
Oct_2020_145,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_145,/mnt/d/repos/toushka/patches/b8/Oct_2020_145,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_145,/mnt/d/repos/toushka/patches/mask/Oct_2020_145,/mnt/d/repos/toushka/patches/dem/DEM_145
Oct_2020_146,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_146,/mnt/d/repos/toushka/patches/b8/Oct_2020_146,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_146,/mnt/d/repos/toushka/patches/mask/Oct_2020_146,/mnt/d/repos/toushka/patches/dem/DEM_146
Oct_2020_147,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_147,/mnt/d/repos/toushka/patches/b8/Oct_2020_147,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_147,/mnt/d/repos/toushka/patches/mask/Oct_2020_147,/mnt/d/repos/toushka/patches/dem/DEM_147
Oct_2020_148,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_148,/mnt/d/repos/toushka/patches/b8/Oct_2020_148,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_148,/mnt/d/repos/toushka/patches/mask/Oct_2020_148,/mnt/d/repos/toushka/patches/dem/DEM_148
Oct_2020_149,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_149,/mnt/d/repos/toushka/patches/b8/Oct_2020_149,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_149,/mnt/d/repos/toushka/patches/mask/Oct_2020_149,/mnt/d/repos/toushka/patches/dem/DEM_149
Oct_2020_150,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_150,/mnt/d/repos/toushka/patches/b8/Oct_2020_150,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_150,/mnt/d/repos/toushka/patches/mask/Oct_2020_150,/mnt/d/repos/toushka/patches/dem/DEM_150
Oct_2020_151,Oct-20,training,/mnt/d/repos/toushka/patches/sentinel_1/Oct_2020_151,/mnt/d/repos/toushka/patches/b8/Oct_2020_151,/mnt/d/repos/toushka/patches/sentinel_2/Oct_2020_151,/mnt/d/repos/toushka/patches/mask/Oct_2020_151,/mnt/d/repos/toushka/patches/dem/DEM_151
